ReserveStatus,SiteNumber,IslandCode,IslandName,SiteCode,SiteName,Species,ScientificName,CommonName,SurveyYear,Date,MeanDensity_sqm,StandardError,StandardDeviation,TotalCount,QuadratsSampled,AreaSurveyed_sqm,MeanDepth,MPA_Date,MPA_TotalCount,MPA_Mean,MPA_SD,MPA_SE,MPA_Quads,MPA_AreaSurveyed
Outside,26,SC,Santa Cruz Island,DPM,Devil's Peak Member,6006,Lophogorgia chilensis,Red Gorgonian,2019,2019-06-03,0.0944,0.0554,0.1918,68,12,720,38.45,2019-05-31,148,0.0685,0.1223,0.0204,36,2160
Outside,26,SC,Santa Cruz Island,DPM,Devil's Peak Member,6007,Muricea fruticosa,Brown Gorgonian,2019,2019-06-03,0,0,0,0,12,720,38.45,2019-05-31,0,0,0,0,36,2160
Outside,26,SC,Santa Cruz Island,DPM,Devil's Peak Member,6008,Muricea californica,California Golden Gorgonian,2019,2019-06-03,0.0042,0.0022,0.0075,3,12,720,38.45,2019-05-31,10,0.0046,0.0102,0.0017,36,2160
Outside,26,SC,Santa Cruz Island,DPM,Devil's Peak Member,8001,Panulirus interruptus,California Spiny Lobster,2019,2019-06-03,0,0,0,0,12,720,38.45,2019-05-31,2,9e-4,0.0039,6e-4,36,2160
Outside,26,SC,Santa Cruz Island,DPM,Devil's Peak Member,9002,Haliotis rufescens,Red Abalone,2019,2019-06-03,0,0,0,0,12,720,38.45,2019-05-31,0,0,0,0,36,2160
Outside,26,SC,Santa Cruz Island,DPM,Devil's Peak Member,9003,Haliotis corrugata,Pink Abalone,2019,2019-06-03,0,0,0,0,12,720,38.45,2019-05-31,0,0,0,0,36,2160
Outside,26,SC,Santa Cruz Island,DPM,Devil's Peak Member,9004,Haliotis fulgens,Green Abalone,2019,2019-06-03,0,0,0,0,12,720,38.45,2019-05-31,0,0,0,0,36,2160
Outside,26,SC,Santa Cruz Island,DPM,Devil's Peak Member,9006,Kelletia kelletii,Kellets Whelk,2019,2019-06-03,0.15,0.021,0.0728,108,12,720,38.45,2019-05-31,321,0.1486,0.0689,0.0115,36,2160
Outside,26,SC,Santa Cruz Island,DPM,Devil's Peak Member,9009,Megathura crenulata,Giant Keyhole Limpet,2019,2019-06-03,0.0111,0.0056,0.0192,8,12,720,38.45,2019-05-31,18,0.0083,0.0152,0.0025,36,2160
Outside,26,SC,Santa Cruz Island,DPM,Devil's Peak Member,9010,Crassedoma giganteum,Rock Scallop,2019,2019-06-03,0.0278,0.0111,0.0385,20,12,720,38.45,2019-05-31,168,0.0778,0.086,0.0143,36,2160
Outside,26,SC,Santa Cruz Island,DPM,Devil's Peak Member,9011,Aplysia californica,California Brown Sea Hare,2019,2019-06-03,0.0639,0.0068,0.0234,46,12,720,38.45,2019-05-31,145,0.0671,0.049,0.0082,36,2160
Outside,26,SC,Santa Cruz Island,DPM,Devil's Peak Member,11002,Pisaster giganteus,Giant-spined Sea Star,2019,2019-06-03,0.0056,0.0031,0.0109,4,12,720,38.45,2019-06-04,5,0.0035,0.0085,0.0017,24,1440
Outside,26,SC,Santa Cruz Island,DPM,Devil's Peak Member,11003,Pycnopodia helianthoides,Sunflower Star,2019,2019-06-03,0,0,0,0,12,720,38.45,2019-05-31,0,0,0,0,36,2160
Outside,26,SC,Santa Cruz Island,DPM,Devil's Peak Member,11004,Lytechinus anamesus,White Urchin,2019,2019-06-03,0.1111,0.0211,0.0729,80,12,720,38.45,2019-05-31,1069,0.4949,0.8167,0.1361,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,5002,Tethya aurantia,Orange Puffball Sponge,2005,2005-08-31,0.0306,0.0087,0.03,22,12,720,37,2005-08-28,83,0.0384,0.0371,0.0062,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,6001,Stylaster californicus,California Hydrocoral,2005,2005-08-31,0,0,0,0,12,720,37,2005-08-28,0,0,0,0,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,6002,Urticina lofotensis,White Spotted Rose Anemone,2005,2005-08-31,0,0,0,0,12,720,37,2005-08-28,0,0,0,0,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,6006,Lophogorgia chilensis,Red Gorgonian,2005,2005-08-31,0.1722,0.0297,0.1028,124,12,720,37,2005-08-28,325,0.1505,0.1911,0.0319,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,6007,Muricea fruticosa,Brown Gorgonian,2005,2005-08-31,0,0,0,0,12,720,37,2005-08-28,2,9e-4,0.0039,6e-4,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,6008,Muricea californica,California Golden Gorgonian,2005,2005-08-31,0.0014,0.0014,0.0048,1,12,720,37,2005-08-28,3,0.0014,0.0047,8e-4,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,8001,Panulirus interruptus,California Spiny Lobster,2005,2005-08-31,0,0,0,0,12,720,37,2005-08-28,4,0.0019,0.0066,0.0011,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9002,Haliotis rufescens,Red Abalone,2005,2005-08-31,0,0,0,0,12,720,37,2005-08-28,0,0,0,0,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9003,Haliotis corrugata,Pink Abalone,2005,2005-08-31,0,0,0,0,12,720,37,2005-08-28,0,0,0,0,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9004,Haliotis fulgens,Green Abalone,2005,2005-08-31,0,0,0,0,12,720,37,2005-08-28,0,0,0,0,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9006,Kelletia kelletii,Kellets Whelk,2005,2005-08-31,0.0014,0.0014,0.0048,1,12,720,37,2005-08-28,2,9e-4,0.0039,6e-4,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9009,Megathura crenulata,Giant Keyhole Limpet,2005,2005-08-31,0.0319,0.0093,0.0321,23,12,720,37,2005-08-28,140,0.0648,0.054,0.009,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9010,Crassedoma giganteum,Rock Scallop,2005,2005-08-31,0.2583,0.084,0.2911,186,12,720,37,2005-08-28,505,0.2338,0.2321,0.0387,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9011,Aplysia californica,California Brown Sea Hare,2005,2005-08-31,0.0292,0.0101,0.0349,21,12,720,37,2005-08-28,44,0.0204,0.0301,0.005,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,11003,Pycnopodia helianthoides,Sunflower Star,2005,2005-08-31,0,0,0,0,12,720,37,2005-08-28,0,0,0,0,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,11004,Lytechinus anamesus,White Urchin,2005,2005-08-31,0.5653,0.2817,0.976,407,12,720,37,2005-08-28,420,0.1944,0.6086,0.1014,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,5002,Tethya aurantia,Orange Puffball Sponge,2006,2006-08-07,0.0222,0.0085,0.0296,16,12,720,37,2006-07-21,70,0.0324,0.0382,0.0064,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,6001,Stylaster californicus,California Hydrocoral,2006,2006-08-07,0,0,0,0,12,720,37,2006-07-21,0,0,0,0,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,6002,Urticina lofotensis,White Spotted Rose Anemone,2006,2006-08-07,0,0,0,0,12,720,37,2006-07-21,0,0,0,0,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,6006,Lophogorgia chilensis,Red Gorgonian,2006,2006-08-07,0.1694,0.0423,0.1465,122,12,720,37,2006-07-21,284,0.1315,0.1576,0.0263,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,6007,Muricea fruticosa,Brown Gorgonian,2006,2006-08-07,0,0,0,0,12,720,37,2006-07-21,1,5e-4,0.0028,5e-4,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,6008,Muricea californica,California Golden Gorgonian,2006,2006-08-07,0.0014,0.0014,0.0048,1,12,720,37,2006-07-21,2,9e-4,0.0039,6e-4,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,8001,Panulirus interruptus,California Spiny Lobster,2006,2006-08-07,0,0,0,0,12,720,37,2006-07-21,20,0.0093,0.0189,0.0031,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9002,Haliotis rufescens,Red Abalone,2006,2006-08-07,0,0,0,0,12,720,37,2006-07-21,0,0,0,0,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9003,Haliotis corrugata,Pink Abalone,2006,2006-08-07,0,0,0,0,12,720,37,2006-07-21,0,0,0,0,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9004,Haliotis fulgens,Green Abalone,2006,2006-08-07,0,0,0,0,12,720,37,2006-07-21,0,0,0,0,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9006,Kelletia kelletii,Kellets Whelk,2006,2006-08-07,0.0264,0.0166,0.0575,19,12,720,37,2006-07-21,19,0.0088,0.0346,0.0058,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9009,Megathura crenulata,Giant Keyhole Limpet,2006,2006-08-07,0.0528,0.0119,0.0413,38,12,720,37,2006-07-21,181,0.0838,0.0654,0.0109,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9010,Crassedoma giganteum,Rock Scallop,2006,2006-08-07,0.1125,0.0315,0.1092,81,12,720,37,2006-07-21,283,0.131,0.1315,0.0219,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9011,Aplysia californica,California Brown Sea Hare,2006,2006-08-07,0.0111,0.0037,0.013,8,12,720,37,2006-07-21,16,0.0074,0.0109,0.0018,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,11003,Pycnopodia helianthoides,Sunflower Star,2006,2006-08-07,0,0,0,0,12,720,37,2006-07-21,4,0.0019,0.0053,9e-4,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,11004,Lytechinus anamesus,White Urchin,2006,2006-08-07,0.4847,0.2504,0.8673,349,12,720,37,2006-07-21,353,0.1634,0.5381,0.0897,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,5002,Tethya aurantia,Orange Puffball Sponge,2007,2007-09-18,0.0653,0.0157,0.0543,47,12,720,37,2007-08-15,122,0.0565,0.0586,0.0098,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,6001,Stylaster californicus,California Hydrocoral,2007,2007-09-18,0,0,0,0,12,720,37,2007-08-15,0,0,0,0,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,6002,Urticina lofotensis,White Spotted Rose Anemone,2007,2007-09-18,0,0,0,0,12,720,37,2007-08-15,0,0,0,0,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,6006,Lophogorgia chilensis,Red Gorgonian,2007,2007-09-18,0.1681,0.0429,0.1485,121,12,720,37,2007-08-15,287,0.1329,0.1501,0.025,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,6007,Muricea fruticosa,Brown Gorgonian,2007,2007-09-18,0,0,0,0,12,720,37,2007-08-15,0,0,0,0,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,6008,Muricea californica,California Golden Gorgonian,2007,2007-09-18,0,0,0,0,12,720,37,2007-08-15,2,9e-4,0.0039,6e-4,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,8001,Panulirus interruptus,California Spiny Lobster,2007,2007-09-18,0.0028,0.0019,0.0065,2,12,720,37,2007-08-15,7,0.0032,0.0078,0.0013,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9002,Haliotis rufescens,Red Abalone,2007,2007-09-18,0,0,0,0,12,720,37,2007-08-15,0,0,0,0,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9003,Haliotis corrugata,Pink Abalone,2007,2007-09-18,0,0,0,0,12,720,37,2007-08-15,0,0,0,0,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9004,Haliotis fulgens,Green Abalone,2007,2007-09-18,0,0,0,0,12,720,37,2007-08-15,0,0,0,0,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9006,Kelletia kelletii,Kellets Whelk,2007,2007-09-18,0.025,0.0141,0.049,18,12,720,37,2007-08-15,19,0.0088,0.0299,0.005,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9009,Megathura crenulata,Giant Keyhole Limpet,2007,2007-09-18,0.1042,0.0321,0.1113,75,12,720,37,2007-08-15,291,0.1347,0.0937,0.0156,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9010,Crassedoma giganteum,Rock Scallop,2007,2007-09-18,0.1542,0.0581,0.2013,111,12,720,37,2007-08-15,304,0.1407,0.1671,0.0278,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9011,Aplysia californica,California Brown Sea Hare,2007,2007-09-18,0.0125,0.0042,0.0144,9,12,720,37,2007-08-15,80,0.037,0.0397,0.0066,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,11003,Pycnopodia helianthoides,Sunflower Star,2007,2007-09-18,0.0014,0.0014,0.0048,1,12,720,37,2007-08-15,1,5e-4,0.0028,5e-4,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,11004,Lytechinus anamesus,White Urchin,2007,2007-09-18,0.7069,0.4142,1.4348,509,12,720,37,2007-08-15,540,0.25,0.8691,0.1448,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,5002,Tethya aurantia,Orange Puffball Sponge,2008,2008-08-25,0.0403,0.0113,0.0392,29,12,720,37,2008-08-14,120,0.0556,0.0584,0.0097,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,6001,Stylaster californicus,California Hydrocoral,2008,2008-08-25,0,0,0,0,12,720,37,2008-08-14,0,0,0,0,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,6002,Urticina lofotensis,White Spotted Rose Anemone,2008,2008-08-25,0,0,0,0,12,720,37,2008-08-14,0,0,0,0,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,6006,Lophogorgia chilensis,Red Gorgonian,2008,2008-08-25,0.1722,0.0318,0.1102,124,12,720,37,2008-08-14,311,0.144,0.1549,0.0258,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,6007,Muricea fruticosa,Brown Gorgonian,2008,2008-08-25,0,0,0,0,12,720,37,2008-08-14,1,5e-4,0.0028,5e-4,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,6008,Muricea californica,California Golden Gorgonian,2008,2008-08-25,0.0028,0.0019,0.0065,2,12,720,37,2008-08-14,8,0.0037,0.0081,0.0013,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,8001,Panulirus interruptus,California Spiny Lobster,2008,2008-08-25,0.0069,0.0032,0.0111,5,12,720,37,2008-08-14,22,0.0102,0.0253,0.0042,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9002,Haliotis rufescens,Red Abalone,2008,2008-08-25,0,0,0,0,12,720,37,2008-08-14,0,0,0,0,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9003,Haliotis corrugata,Pink Abalone,2008,2008-08-25,0,0,0,0,12,720,37,2008-08-14,0,0,0,0,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9004,Haliotis fulgens,Green Abalone,2008,2008-08-25,0,0,0,0,12,720,37,2008-08-14,0,0,0,0,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9006,Kelletia kelletii,Kellets Whelk,2008,2008-08-25,0.0139,0.0054,0.0186,10,12,720,37,2008-08-14,10,0.0046,0.0124,0.0021,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9009,Megathura crenulata,Giant Keyhole Limpet,2008,2008-08-25,0.0861,0.0206,0.0714,62,12,720,37,2008-08-14,295,0.1366,0.0834,0.0139,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9010,Crassedoma giganteum,Rock Scallop,2008,2008-08-25,0.1486,0.0478,0.1655,107,12,720,37,2008-08-14,265,0.1227,0.1439,0.024,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9011,Aplysia californica,California Brown Sea Hare,2008,2008-08-25,0.0028,0.0028,0.0096,2,12,720,37,2008-08-14,35,0.0162,0.0275,0.0046,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,11003,Pycnopodia helianthoides,Sunflower Star,2008,2008-08-25,0.0014,0.0014,0.0048,1,12,720,37,2008-08-14,2,9e-4,0.0039,6e-4,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,11004,Lytechinus anamesus,White Urchin,2008,2008-08-25,0.2903,0.2067,0.716,209,12,720,37,2008-08-14,211,0.0977,0.4245,0.0708,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,5002,Tethya aurantia,Orange Puffball Sponge,2009,2009-08-31,0.0472,0.0076,0.0264,34,12,720,37,2009-08-17,158,0.0731,0.0722,0.012,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,6001,Stylaster californicus,California Hydrocoral,2009,2009-08-31,0,0,0,0,12,720,37,2009-08-17,0,0,0,0,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,6002,Urticina lofotensis,White Spotted Rose Anemone,2009,2009-08-31,0,0,0,0,12,720,37,2009-08-17,0,0,0,0,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,6006,Lophogorgia chilensis,Red Gorgonian,2009,2009-08-31,0.1736,0.0519,0.1797,125,12,720,37,2009-08-17,317,0.1468,0.1808,0.0301,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,6007,Muricea fruticosa,Brown Gorgonian,2009,2009-08-31,0,0,0,0,12,720,37,2009-08-17,0,0,0,0,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,6008,Muricea californica,California Golden Gorgonian,2009,2009-08-31,0.0056,0.0056,0.0192,4,12,720,37,2009-08-17,9,0.0042,0.0128,0.0021,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,8001,Panulirus interruptus,California Spiny Lobster,2009,2009-08-31,0.0111,0.0037,0.013,8,12,720,37,2009-08-17,21,0.0097,0.0128,0.0021,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9002,Haliotis rufescens,Red Abalone,2009,2009-08-31,0,0,0,0,12,720,37,2009-08-17,0,0,0,0,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9003,Haliotis corrugata,Pink Abalone,2009,2009-08-31,0,0,0,0,12,720,37,2009-08-17,1,5e-4,0.0028,5e-4,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9004,Haliotis fulgens,Green Abalone,2009,2009-08-31,0,0,0,0,12,720,37,2009-08-17,0,0,0,0,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9006,Kelletia kelletii,Kellets Whelk,2009,2009-08-31,0.0167,0.0065,0.0225,12,12,720,37,2009-08-17,13,0.006,0.015,0.0025,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9009,Megathura crenulata,Giant Keyhole Limpet,2009,2009-08-31,0.0681,0.0171,0.0592,49,12,720,37,2009-08-17,260,0.1204,0.0794,0.0132,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9010,Crassedoma giganteum,Rock Scallop,2009,2009-08-31,0.1208,0.0309,0.1071,87,12,720,37,2009-08-17,223,0.1032,0.1104,0.0184,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9011,Aplysia californica,California Brown Sea Hare,2009,2009-08-31,0.0056,0.0031,0.0109,4,12,720,37,2009-08-17,80,0.037,0.0841,0.014,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,11003,Pycnopodia helianthoides,Sunflower Star,2009,2009-08-31,0,0,0,0,12,720,37,2009-08-17,0,0,0,0,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,11004,Lytechinus anamesus,White Urchin,2009,2009-08-31,0.0222,0.014,0.0484,16,12,720,37,2009-08-17,16,0.0074,0.0291,0.0049,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,2016,Sargassum horneri,Devil Weed (Adult),2010,2010-09-13,0,0,0,0,12,720,37,2010-08-13,164,0.0759,0.2339,0.039,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,2016.5,Sargassum horneri,Devil Weed (Juvenile),2010,2010-09-13,0,0,0,0,12,720,37,2010-08-13,1513,0.7005,2.9559,0.4927,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,5002,Tethya aurantia,Orange Puffball Sponge,2010,2010-09-13,0.1333,0.0152,0.0527,96,12,720,37,2010-08-13,206,0.0954,0.066,0.011,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,6001,Stylaster californicus,California Hydrocoral,2010,2010-09-13,0,0,0,0,12,720,37,2010-08-13,0,0,0,0,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,6002,Urticina lofotensis,White Spotted Rose Anemone,2010,2010-09-13,0,0,0,0,12,720,37,2010-08-13,0,0,0,0,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,6006,Lophogorgia chilensis,Red Gorgonian,2010,2010-09-13,0.1583,0.0337,0.1167,114,12,720,37,2010-08-13,274,0.1269,0.1581,0.0263,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,6007,Muricea fruticosa,Brown Gorgonian,2010,2010-09-13,0,0,0,0,12,720,37,2010-08-13,1,5e-4,0.0028,5e-4,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,6008,Muricea californica,California Golden Gorgonian,2010,2010-09-13,0.0042,0.0022,0.0075,3,12,720,37,2010-08-13,6,0.0028,0.0075,0.0012,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,8001,Panulirus interruptus,California Spiny Lobster,2010,2010-09-13,0.0111,0.0056,0.0192,8,12,720,37,2010-08-13,26,0.012,0.0152,0.0025,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9002,Haliotis rufescens,Red Abalone,2010,2010-09-13,0,0,0,0,12,720,37,2010-08-13,0,0,0,0,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9003,Haliotis corrugata,Pink Abalone,2010,2010-09-13,0,0,0,0,12,720,37,2010-08-13,0,0,0,0,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9004,Haliotis fulgens,Green Abalone,2010,2010-09-13,0,0,0,0,12,720,37,2010-08-13,0,0,0,0,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9006,Kelletia kelletii,Kellets Whelk,2010,2010-09-13,0.0125,0.0042,0.0144,9,12,720,37,2010-08-13,12,0.0056,0.0113,0.0019,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9009,Megathura crenulata,Giant Keyhole Limpet,2010,2010-09-13,0.0514,0.0153,0.0529,37,12,720,37,2010-08-13,210,0.0972,0.0975,0.0163,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9010,Crassedoma giganteum,Rock Scallop,2010,2010-09-13,0.0819,0.0184,0.0637,59,12,720,37,2010-08-13,157,0.0727,0.0694,0.0116,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9011,Aplysia californica,California Brown Sea Hare,2010,2010-09-13,0.0097,0.0056,0.0194,7,12,720,37,2010-08-13,56,0.0259,0.031,0.0052,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,11003,Pycnopodia helianthoides,Sunflower Star,2010,2010-09-13,0,0,0,0,12,720,37,2010-08-13,0,0,0,0,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,11004,Lytechinus anamesus,White Urchin,2010,2010-09-13,0.0375,0.0171,0.0591,27,12,720,37,2010-08-13,43,0.0199,0.0484,0.0081,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,2016,Sargassum horneri,Devil Weed (Adult),2011,2011-08-30,0,0,0,0,12,720,37,2011-08-05,1417,0.656,1.3672,0.2279,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,2016.5,Sargassum horneri,Devil Weed (Juvenile),2011,2011-08-30,0,0,0,0,12,720,37,2011-08-05,3474,1.6083,2.9522,0.492,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,5002,Tethya aurantia,Orange Puffball Sponge,2011,2011-08-30,0.1208,0.0118,0.0409,87,12,720,37,2011-08-05,225,0.1042,0.0783,0.0131,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,6001,Stylaster californicus,California Hydrocoral,2011,2011-08-30,0,0,0,0,12,720,37,2011-08-05,0,0,0,0,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,6002,Urticina lofotensis,White Spotted Rose Anemone,2011,2011-08-30,0,0,0,0,12,720,37,2011-08-05,0,0,0,0,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,6006,Lophogorgia chilensis,Red Gorgonian,2011,2011-08-30,0.1514,0.028,0.097,109,12,720,37,2011-08-05,267,0.1236,0.1329,0.0221,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,6007,Muricea fruticosa,Brown Gorgonian,2011,2011-08-30,0,0,0,0,12,720,37,2011-08-05,0,0,0,0,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,6008,Muricea californica,California Golden Gorgonian,2011,2011-08-30,0.0042,0.0022,0.0075,3,12,720,37,2011-08-05,6,0.0028,0.0075,0.0012,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,8001,Panulirus interruptus,California Spiny Lobster,2011,2011-08-30,0.0097,0.0032,0.0111,7,12,720,37,2011-08-05,25,0.0116,0.0148,0.0025,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9002,Haliotis rufescens,Red Abalone,2011,2011-08-30,0,0,0,0,12,720,37,2011-08-05,0,0,0,0,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9003,Haliotis corrugata,Pink Abalone,2011,2011-08-30,0,0,0,0,12,720,37,2011-08-05,0,0,0,0,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9004,Haliotis fulgens,Green Abalone,2011,2011-08-30,0,0,0,0,12,720,37,2011-08-05,0,0,0,0,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9006,Kelletia kelletii,Kellets Whelk,2011,2011-08-30,0.0111,0.0047,0.0164,8,12,720,37,2011-08-05,8,0.0037,0.0106,0.0018,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9009,Megathura crenulata,Giant Keyhole Limpet,2011,2011-08-30,0.0403,0.0113,0.0392,29,12,720,37,2011-08-05,298,0.138,0.1398,0.0233,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9010,Crassedoma giganteum,Rock Scallop,2011,2011-08-30,0.075,0.0263,0.0911,54,12,720,37,2011-08-05,189,0.0875,0.1054,0.0176,36,2160
Inside,27,SC,Santa Cruz Island,PP,Potato Pasture,9011,Aplysia californica,California Brown Sea Hare,2011,2011-08-30,0.0514,0.0175,0.0605,37,12,720,37,2011-08-05,57,0.0264,0.0439,0.0073,36,2160
