Site_Number,IslandCode,IslandName,SiteCode,SiteName,Year,Date,MeanTemp,MinTemp,MaxTemp,MeanDepth,SST34,Anom
15,SB,Santa Barbara Island,AP,Arch Point,2012,2012-03-28,13.385892857142856,12.72,14.19,24.82,27.1,-0.3
15,SB,Santa Barbara Island,AP,Arch Point,2012,2012-04-04,13.300238095238095,11.8,13.88,24.82,27.2,-0.3
15,SB,Santa Barbara Island,AP,Arch Point,2012,2012-04-11,13.402678571428572,11.88,14.43,24.82,27.3,-0.4
15,SB,Santa Barbara Island,AP,Arch Point,2012,2012-04-18,13.776428571428571,13.2,14.86,24.82,27.3,-0.5
15,SB,Santa Barbara Island,AP,Arch Point,2012,2012-04-25,14.389821428571427,13.18,15.48,24.82,27.6,-0.2
15,SB,Santa Barbara Island,AP,Arch Point,2012,2012-05-02,14.719940476190475,13.06,15.72,24.82,27.7,-0.1
15,SB,Santa Barbara Island,AP,Arch Point,2012,2012-05-09,15.348511904761907,12.96,16.58,24.82,27.8,0
15,SB,Santa Barbara Island,AP,Arch Point,2012,2012-05-16,15.436130952380953,12.55,16.96,24.82,27.8,0
15,SB,Santa Barbara Island,AP,Arch Point,2012,2012-05-23,14.910535714285713,12.05,17.03,24.82,27.8,0
15,SB,Santa Barbara Island,AP,Arch Point,2012,2012-05-30,14.430176470588236,11.54,16.29,24.82,27.9,0.2
15,SB,Santa Barbara Island,AP,Arch Point,2012,2012-06-06,14.888630952380952,11.24,16.84,24.82,27.8,0.1
15,SB,Santa Barbara Island,AP,Arch Point,2012,2012-06-13,16.725714285714286,14.45,17.65,24.82,27.9,0.3
15,SB,Santa Barbara Island,AP,Arch Point,2012,2012-06-20,16.067797619047617,13.42,17.34,24.82,28,0.4
15,SB,Santa Barbara Island,AP,Arch Point,2012,2012-06-27,16.13827380952381,12.6,18.12,24.82,28.1,0.6
15,SB,Santa Barbara Island,AP,Arch Point,2012,2012-07-04,16.126785714285717,13.11,17.74,24.82,27.9,0.5
15,SB,Santa Barbara Island,AP,Arch Point,2012,2012-07-11,17.199404761904763,14.98,18.65,24.82,27.7,0.4
15,SB,Santa Barbara Island,AP,Arch Point,2012,2012-07-18,16.933630952380952,14.26,18.22,24.82,27.7,0.5
15,SB,Santa Barbara Island,AP,Arch Point,2012,2012-07-25,16.284761904761904,13.23,17.79,24.82,27.7,0.6
15,SB,Santa Barbara Island,AP,Arch Point,2012,2012-08-01,18.096309523809524,15,19.27,24.82,27.6,0.6
15,SB,Santa Barbara Island,AP,Arch Point,2012,2012-08-08,18.18410714285714,15.84,19.69,24.82,27.7,0.8
15,SB,Santa Barbara Island,AP,Arch Point,2012,2012-08-15,19.375595238095237,16.36,21.07,24.82,27.4,0.6
15,SB,Santa Barbara Island,AP,Arch Point,2012,2012-08-22,19.088809523809523,15.84,21.05,24.82,27.4,0.6
15,SB,Santa Barbara Island,AP,Arch Point,2012,2012-08-29,19.43095238095238,16.74,20.77,24.82,27.7,0.9
15,SB,Santa Barbara Island,AP,Arch Point,2012,2012-09-05,19.945892857142855,17.01,21.6,24.82,27.5,0.8
15,SB,Santa Barbara Island,AP,Arch Point,2012,2012-09-12,19.85452380952381,17.96,20.84,24.82,27.3,0.5
15,SB,Santa Barbara Island,AP,Arch Point,2012,2012-09-19,20.226011904761904,16.82,21.27,24.82,27,0.3
15,SB,Santa Barbara Island,AP,Arch Point,2012,2012-09-26,20.558214285714286,17.55,21.79,24.82,26.9,0.2
15,SB,Santa Barbara Island,AP,Arch Point,2012,2012-10-03,20.292440476190478,16.93,21.39,24.82,26.8,0.1
15,SB,Santa Barbara Island,AP,Arch Point,2012,2012-10-10,19.99434523809524,18.5,21.12,24.82,26.8,0.1
15,SB,Santa Barbara Island,AP,Arch Point,2012,2012-10-17,19.794166666666666,17.96,20.74,24.82,27,0.3
15,SB,Santa Barbara Island,AP,Arch Point,2012,2012-10-24,18.52660714285714,16.01,20.36,24.82,27.2,0.5
15,SB,Santa Barbara Island,AP,Arch Point,2012,2012-10-31,18.463392857142857,15.7,19.55,24.82,27.1,0.4
15,SB,Santa Barbara Island,AP,Arch Point,2012,2012-11-07,17.616964285714285,15.79,18.98,24.82,27,0.4
15,SB,Santa Barbara Island,AP,Arch Point,2012,2012-11-14,16.204583333333332,15.29,16.96,24.82,27.2,0.5
15,SB,Santa Barbara Island,AP,Arch Point,2012,2012-11-21,16.144583333333333,14.84,16.6,24.82,26.9,0.3
15,SB,Santa Barbara Island,AP,Arch Point,2012,2012-11-28,15.954940476190476,14.96,16.79,24.82,26.8,0.2
15,SB,Santa Barbara Island,AP,Arch Point,2012,2012-12-05,16.553571428571427,15.77,17.05,24.82,26.5,-0.1
15,SB,Santa Barbara Island,AP,Arch Point,2012,2012-12-12,16.249642857142856,14.76,16.72,24.82,26.5,-0.1
15,SB,Santa Barbara Island,AP,Arch Point,2012,2012-12-19,15.053809523809523,14.4,15.93,24.82,26.4,-0.2
15,SB,Santa Barbara Island,AP,Arch Point,2012,2012-12-26,14.706726190476191,13.97,15.39,24.82,26.4,-0.1
15,SB,Santa Barbara Island,AP,Arch Point,2012,2013-01-02,14.434583333333334,14.09,14.62,24.82,26.3,-0.3
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-01-02,14.366833333333334,13.61,14.84,24.82,26.3,-0.3
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-01-09,13.793630952380951,13.06,14.6,24.82,26,-0.6
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-01-16,13.100833333333334,12.29,13.88,24.82,26,-0.6
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-01-23,13.185238095238095,12.38,13.88,24.82,26.4,-0.2
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-01-30,12.785059523809522,11.83,13.37,24.82,26.1,-0.5
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-02-06,12.544940476190478,11.63,13.28,24.82,26.2,-0.5
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-02-13,12.503154761904764,11.85,13.01,24.82,26.4,-0.3
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-02-20,12.59029761904762,11.83,13.06,24.82,26.3,-0.5
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-02-27,12.342857142857142,11.71,13.25,24.82,26.6,-0.3
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-03-06,13.008035714285715,12.34,13.57,24.82,26.9,-0.1
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-03-13,13.362142857142858,12.05,13.85,24.82,26.8,-0.3
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-03-20,13.900297619047619,13.01,14.55,24.82,27.1,-0.1
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-03-27,14.253630952380954,12.46,14.98,24.82,27.3,-0.1
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-04-03,14.331726190476191,13.28,15.31,24.82,27.6,0.1
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-04-10,13.269642857142859,11.8,14.76,24.82,27.7,0
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-04-17,13.57779761904762,13.08,14.74,24.82,27.7,-0.1
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-04-24,15.034345238095238,12.72,16.03,24.82,27.7,-0.1
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-05-01,15.70422619047619,14.07,16.93,24.82,27.8,0
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-05-08,15.648928571428572,13.18,16.79,24.82,27.7,-0.1
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-05-15,14.855266272189349,12.96,16.67,24.82,27.5,-0.4
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-05-22,15.251845238095237,12.34,16.74,24.82,27.4,-0.4
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-05-29,14.445892857142857,11.92,16.51,24.82,27.5,-0.2
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-06-05,14.908571428571427,13.13,16.48,24.82,27.5,-0.2
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-06-12,16.559642857142858,14.45,18.29,24.82,27.5,-0.2
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-06-19,17.471666666666664,12.82,19.24,24.82,27.3,-0.3
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-06-26,15.824880952380951,12.92,17.7,24.82,27.4,-0.1
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-07-03,17.67827380952381,14.07,19.36,24.82,27.2,-0.2
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-07-10,18.418392857142855,15.98,19.43,24.82,26.9,-0.4
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-07-17,17.176309523809522,12.89,19.03,24.82,26.8,-0.4
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-07-24,16.418333333333333,14.24,17.51,24.82,26.8,-0.3
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-07-31,16.854166666666668,14.48,18.84,24.82,26.8,-0.2
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-08-07,18.439464285714287,15.17,19.67,24.82,26.7,-0.3
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-08-14,18.671785714285715,15.55,19.6,24.82,26.4,-0.4
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-08-21,17.892083333333332,15.39,19.72,24.82,26.4,-0.4
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-08-28,16.83732142857143,14.24,18.39,24.82,26.7,-0.1
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-09-04,17.59113095238095,14.5,19.93,24.82,26.8,0
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-09-11,18.064047619047617,15.36,20.1,24.82,26.8,0
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-09-18,18.586904761904762,15.03,20.03,24.82,26.7,-0.1
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-09-25,17.523869047619048,14.6,18.93,24.82,26.5,-0.2
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-10-02,18.41845238095238,15.12,19.46,24.82,26.4,-0.3
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-10-09,18.02190476190476,15.96,19.22,24.82,26.3,-0.3
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-10-16,18.46184523809524,16.41,19.19,24.82,26.3,-0.4
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-10-23,17.995416666666667,16.91,18.58,24.82,26.3,-0.4
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-10-30,17.331607142857145,16.36,18.03,24.82,26.5,-0.2
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-11-06,17.240416666666665,15.39,17.96,24.82,26.6,0
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-11-13,17.3325,15.48,17.96,24.82,26.6,0
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-11-20,16.402023809523808,14.93,17.03,24.82,26.7,0.1
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-11-27,16.065595238095238,14.93,17.03,24.82,26.7,0.1
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-12-04,15.552619047619048,14.17,16.29,24.82,26.8,0.2
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-12-11,14.388869047619048,13.73,14.84,24.82,26.6,0
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-12-18,14.606785714285715,14.09,15.24,24.82,26.5,-0.1
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-12-25,14.862857142857143,13.76,15.5,24.82,26.4,-0.2
15,SB,Santa Barbara Island,AP,Arch Point,2013,2014-01-01,15.240277777777777,14.76,15.65,24.82,26.3,-0.3
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-01-01,15.314479166666667,14.84,15.6,24.82,26.3,-0.3
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-01-08,15.130833333333333,14.26,15.62,24.82,26,-0.5
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-01-15,15.14202380952381,14.5,15.84,24.82,25.9,-0.7
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-01-22,15.207023809523811,13.61,15.7,24.82,26.2,-0.4
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-01-29,15.254642857142859,14.33,15.65,24.82,25.9,-0.7
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-02-05,14.861190476190476,13.83,15.46,24.82,25.9,-0.7
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-02-12,15.271190476190476,14.21,15.72,24.82,26.2,-0.5
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-02-19,14.516488095238095,13.57,15.31,24.82,26.4,-0.4
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-02-26,14.70547619047619,13.04,15.62,24.82,26.3,-0.6
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-03-05,14.394642857142859,13.35,15.22,24.82,26.6,-0.4
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-03-12,15.209940476190477,14.38,16.53,24.82,26.8,-0.4
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-03-19,15.628571428571428,14.17,16.32,24.82,27.4,0.1
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-03-26,15.721250000000001,15.05,16.27,24.82,27.6,0.2
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-04-02,15.003630952380954,14.12,15.53,24.82,27.8,0.3
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-04-09,15.234226190476189,14.09,15.84,24.82,27.9,0.2
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-04-16,15.161607142857143,12.87,16.12,24.82,28,0.2
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-04-23,15.565000000000001,13.85,16.32,24.82,28.2,0.4
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-04-30,15.295654761904762,13.4,17.13,24.82,28.2,0.4
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-05-07,15.096190476190475,13.23,17.24,24.82,28.3,0.5
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-05-14,15.876094674556212,13.81,18.08,24.82,28.3,0.4
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-05-21,16.83622754491018,15.05,18.05,24.82,28.3,0.5
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-05-28,17.02470238095238,14.26,18.39,24.82,28.4,0.6
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-06-04,17.799285714285716,16.24,18.77,24.82,28.3,0.5
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-06-11,17.402440476190478,14.93,18.17,24.82,28.1,0.4
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-06-18,17.80797619047619,14.88,20.07,24.82,28.1,0.5
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-06-25,18.602083333333333,15.84,20.1,24.82,28,0.5
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-07-02,18.415238095238095,15.41,19.62,24.82,27.8,0.4
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-07-09,19.346607142857142,16.7,20.84,24.82,27.6,0.3
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-07-16,19.684464285714284,16.98,21.15,24.82,27.4,0.2
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-07-23,19.782440476190477,16.2,20.86,24.82,27.1,-0.1
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-07-30,18.888630952380954,16.22,20.15,24.82,26.9,-0.1
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-08-06,20.14077380952381,19.31,21.41,24.82,27,0
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-08-13,20.41875,16.36,21.41,24.82,26.9,0
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-08-20,20.547083333333333,17.46,21.79,24.82,27.1,0.3
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-08-27,20.706845238095237,18.6,21.58,24.82,27.2,0.4
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-09-03,21.442380952380955,19.34,22.22,24.82,27.1,0.4
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-09-10,20.853749999999998,17.72,21.96,24.82,27.3,0.5
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-09-17,20.744583333333335,19.57,21.15,24.82,27.2,0.5
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-09-24,20.47940476190476,18.81,21.22,24.82,27.1,0.4
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-10-01,20.09529761904762,18.53,21.48,24.82,27.1,0.3
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-10-08,18.85,15.93,21.12,24.82,27.1,0.4
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-10-15,18.734166666666667,17.55,19.55,24.82,27.2,0.5
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-10-22,19.414404761904763,17.86,19.93,24.82,27.2,0.5
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-10-29,19.403154761904762,17.03,19.91,24.82,27.3,0.6
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-11-05,19.303035714285713,18.55,19.84,24.82,27.4,0.8
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-11-12,19.166369047619046,18.74,19.48,24.82,27.5,0.8
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-11-19,18.84154761904762,18.2,19.5,24.82,27.5,0.9
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-11-26,17.831845238095237,16.1,18.72,24.82,27.6,1
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-12-03,17.389642857142857,15.1,18.27,24.82,27.4,0.8
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-12-10,17.71613095238095,15.6,18.27,24.82,27.5,0.9
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-12-17,17.493750000000002,17.01,17.93,24.82,27.4,0.8
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-12-24,17.061785714285715,16.32,17.67,24.82,27.3,0.7
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-12-31,16.19395833333333,15.07,16.93,24.82,27.1,0.5
15,SB,Santa Barbara Island,AP,Arch Point,2015,2014-12-31,15.165833333333333,14.64,15.58,24.82,27.1,0.5
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-01-07,15.45940476190476,14.36,16.03,24.82,27,0.4
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-01-14,16.146309523809524,15.55,16.98,24.82,27.1,0.5
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-01-21,16.501607142857143,15.1,16.89,24.82,27.2,0.6
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-01-28,16.483035714285716,15.55,16.98,24.82,27.2,0.5
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-02-04,16.207619047619048,15.34,16.77,24.82,27.2,0.5
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-02-11,16.46607142857143,15.65,17.03,24.82,27.2,0.5
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-02-18,16.497261904761906,15.39,17.15,24.82,27.3,0.5
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-02-25,16.206964285714285,14.91,17.43,24.82,27.5,0.6
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-03-04,15.992440476190476,15.39,16.7,24.82,27.5,0.5
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-03-11,16.603690476190476,15.34,17.22,24.82,27.6,0.5
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-03-18,17.12315476190476,16.36,17.62,24.82,27.8,0.6
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-03-25,16.98202380952381,16.27,17.51,24.82,28,0.6
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-04-01,17.21767857142857,16.65,17.7,24.82,28.2,0.7
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-04-08,16.805535714285714,15.31,17.41,24.82,28.4,0.7
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-04-15,16.69267857142857,16.01,17.34,24.82,28.7,0.9
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-04-22,16.53220238095238,15.55,17.13,24.82,28.7,1
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-04-29,15.825952380952382,14.67,16.58,24.82,28.8,1
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-05-06,16.08625,14.84,16.93,24.82,28.8,1
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-05-13,16.03029761904762,15.39,16.53,24.82,28.8,1
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-05-20,15.93845238095238,12.72,17.13,24.82,28.9,1.1
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-05-27,16.68827380952381,15.24,17.6,24.82,29,1.3
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-06-03,17.00470238095238,14.6,17.81,24.82,29,1.2
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-06-10,16.711904761904762,15.24,17.62,24.82,29,1.3
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-06-17,17.23071428571429,13.13,18.79,24.82,29,1.4
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-06-24,18.558333333333334,14.64,20.26,24.82,28.9,1.4
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-07-01,17.537440476190476,13.71,19.81,24.82,28.9,1.4
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-07-08,17.32095238095238,13.73,18.84,24.82,28.8,1.5
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-07-15,18.50404761904762,14.02,19.91,24.82,28.9,1.7
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-07-22,19.87625,16.82,21.65,24.82,28.8,1.6
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-07-29,20.87029761904762,18.05,22.03,24.82,28.8,1.7
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-08-05,19.49404761904762,17.24,21.34,24.82,28.9,1.9
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-08-12,19.538690476190474,15.79,20.79,24.82,28.9,2
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-08-19,20.183988095238096,17.22,21.41,24.82,28.9,2.1
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-08-26,20.08309523809524,17.32,21.65,24.82,29,2.2
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-09-02,18.7775,16.1,21.05,24.82,28.9,2.1
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-09-09,19.274464285714288,16.12,21.43,24.82,29,2.3
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-09-16,20.589583333333334,19.12,21.36,24.82,29,2.3
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-09-23,21.330000000000002,19.36,21.89,24.82,29,2.3
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-09-30,21.038392857142856,18.17,22.25,24.82,29.1,2.4
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-10-07,21.55702380952381,20.07,23.01,24.82,29.1,2.4
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-10-14,22.342261904761905,21,23.35,24.82,29.1,2.4
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-10-21,21.35238095238095,20.29,22.51,24.82,29.2,2.5
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-10-28,21.445059523809523,20.12,22.32,24.82,29.4,2.7
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-11-04,19.929226190476193,19.15,20.81,24.82,29.5,2.8
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-11-11,18.822202380952383,18.22,19.46,24.82,29.7,3
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-11-18,17.912738095238097,17.46,18.53,24.82,29.7,3.1
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-11-25,17.941964285714285,17.39,18.53,24.82,29.6,3
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-12-02,17.71238095238095,17.41,18.01,24.82,29.5,2.9
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-12-09,17.876964285714287,17.6,18.24,24.82,29.4,2.8
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-12-16,17.072202380952383,16.05,17.6,24.82,29.5,2.9
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-12-23,16.491488095238097,15.55,17.24,24.82,29.3,2.7
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-12-30,15.735999999999999,15.48,16.08,24.82,29.3,2.7
15,SB,Santa Barbara Island,AP,Arch Point,2016,2015-12-30,15.748125,15.48,16.05,24.82,29.3,2.7
15,SB,Santa Barbara Island,AP,Arch Point,2016,2016-01-06,15.461428571428572,14.96,15.98,24.82,29.1,2.6
15,SB,Santa Barbara Island,AP,Arch Point,2016,2016-01-13,14.975892857142856,14.69,15.29,24.82,29.2,2.6
15,SB,Santa Barbara Island,AP,Arch Point,2016,2016-01-20,15.103452380952382,14.84,15.36,24.82,29.1,2.5
15,SB,Santa Barbara Island,AP,Arch Point,2016,2016-01-27,15.238571428571428,14.91,15.79,24.82,29.1,2.5
15,SB,Santa Barbara Island,AP,Arch Point,2016,2016-02-03,14.89779761904762,14.24,15.48,24.82,29.3,2.6
15,SB,Santa Barbara Island,AP,Arch Point,2016,2016-02-10,15.259761904761904,14.93,16.05,24.82,29.2,2.5
15,SB,Santa Barbara Island,AP,Arch Point,2016,2016-02-17,14.969880952380953,14.36,15.79,24.82,29.1,2.4
15,SB,Santa Barbara Island,AP,Arch Point,2016,2016-02-24,15.048095238095238,13.71,15.77,24.82,29,2.1
15,SB,Santa Barbara Island,AP,Arch Point,2016,2016-03-02,15.844166666666668,14.84,16.46,24.82,28.9,1.9
15,SB,Santa Barbara Island,AP,Arch Point,2016,2016-03-09,15.80452380952381,15.07,16.27,24.82,28.9,1.8
15,SB,Santa Barbara Island,AP,Arch Point,2016,2016-03-16,15.506785714285714,14.84,16.17,24.82,28.9,1.7
15,SB,Santa Barbara Island,AP,Arch Point,2016,2016-03-23,15.448511904761904,14.69,16.08,24.82,28.8,1.5
15,SB,Santa Barbara Island,AP,Arch Point,2016,2016-03-30,14.786428571428571,14.36,15.89,24.82,29,1.5
15,SB,Santa Barbara Island,AP,Arch Point,2016,2016-04-06,14.989761904761906,13.08,15.81,24.82,28.9,1.3
15,SB,Santa Barbara Island,AP,Arch Point,2016,2016-04-13,14.892916666666668,13.64,15.89,24.82,29.1,1.3
15,SB,Santa Barbara Island,AP,Arch Point,2016,2016-04-20,14.956488095238095,13.83,15.98,24.82,28.9,1.1
15,SB,Santa Barbara Island,AP,Arch Point,2016,2016-04-27,14.230119047619047,13.44,15.36,24.82,28.7,0.8
15,SB,Santa Barbara Island,AP,Arch Point,2016,2016-05-04,14.520595238095238,12.34,15.6,24.82,28.6,0.8
15,SB,Santa Barbara Island,AP,Arch Point,2016,2016-05-11,15.420595238095236,13.25,17.05,24.82,28.4,0.6
15,SB,Santa Barbara Island,AP,Arch Point,2016,2016-05-18,15.773809523809524,12.65,17.29,24.82,28.1,0.2
15,SB,Santa Barbara Island,AP,Arch Point,2016,2016-05-25,15.781130952380952,13.35,17.01,24.82,27.7,-0.1
15,SB,Santa Barbara Island,AP,Arch Point,2016,2016-06-01,16.90363095238095,14.84,18.17,24.82,27.6,-0.2
15,SB,Santa Barbara Island,AP,Arch Point,2016,2016-06-08,16.821428571428573,13.4,18.08,24.82,27.8,0.1
15,SB,Santa Barbara Island,AP,Arch Point,2016,2016-06-15,16.397559523809523,13.66,17.65,24.82,27.8,0.2
