SiteNumber,IslandCode,IslandName,SiteCode,SiteName,Species,ScientificName,CommonName,SurveyYear,Date,TotalCount,MeanDensity_sqm,StandardDeviation,StandardError,QuadratsSampled,AreaSurveyed_sqm,MeanDepth,IslandDate,Island_Mean_Density,IslandSD,IslandSE,IslandQuads,IslandAreaSurveyed,IslandTotalCount,SurveyType
12,AN,Anacapa Island,CC,Cathedral Cove,2014,Laminaria farlowii,NA,1985,1985-06-10,7,0.175,0.3354,0.075,20,40,26.45,1985-08-10,0.625,1.4545,0.1878,60,120,75,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,9005,Cypraea spadicea,Chestnut Cowrie,1985,1985-06-10,3,0.075,0.1832,0.041,20,40,26.45,1985-08-10,0.0333,0.1258,0.0162,60,120,4,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,9007,Megastraea undosa,Wavy Turban Snail,1985,1985-06-10,34,0.85,1.1482,0.2568,20,40,26.45,1985-08-10,0.675,1.4782,0.1908,60,120,81,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,11001,Patiria miniata,Bat Star,1985,1985-06-10,0,0,0,0,20,40,26.45,1985-08-10,0,0,0,60,120,0,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,11002,Pisaster giganteus,Giant-spined Sea Star,1985,1985-06-10,0,0,0,0,20,40,26.45,1985-08-10,0,0,0,60,120,0,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,11005,Strongylocentrotus franciscanus,Red Urchin,1985,1985-06-10,197,4.925,2.9347,0.6562,20,40,26.45,1985-08-10,4.275,3.1156,0.4022,60,120,513,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,11006,Strongylocentrotus purpuratus,Purple Urchin,1985,1985-06-10,90,2.25,2.4089,0.5386,20,40,26.45,1985-08-10,1.6167,2.3924,0.3089,60,120,194,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,11007,Parastichopus parvimensis,Warty Sea Cucumber,1985,1985-06-10,65,1.625,1.0622,0.2375,20,40,26.45,1985-08-10,0.8417,1.0271,0.1326,60,120,101,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,12002,Styela montereyensis,Stalked Tunicate,1985,1985-06-10,0,0,0,0,20,40,26.45,1985-08-10,0,0,0,60,120,0,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,14025,Lythrypnus dalli,Blue-banded Goby,1985,1985-06-10,8,0.2,0.4974,0.1112,20,40,26.45,1985-08-10,0.3417,0.698,0.0901,60,120,41,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,14026,Coryphopterus nicholsi,Blackeye Goby,1985,1985-06-10,0,0,0,0,20,40,26.45,1985-08-10,0.0333,0.1258,0.0162,60,120,4,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,14027,Alloclinus holderi,Island Kelpfish,1985,1985-06-10,26,0.65,0.6304,0.141,20,40,26.45,1985-08-10,0.475,0.5242,0.0677,60,120,57,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,2002,Macrocystis pyrifera,Giant Kelp (Adult),1986,1986-08-25,2,0.05,0.2236,0.05,20,40,26.45,1986-07-31,0.675,2.006,0.259,60,120,81,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,2002.5,Macrocystis pyrifera,Giant Kelp (Juvenile),1986,1986-08-25,4,0.1,0.4472,0.1,20,40,26.45,1986-07-31,4.9,10.38,1.3401,60,120,588,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,2010,Macrocystis pyrifera,NA,1986,1986-08-25,6,0.15,0.6708,0.15,20,40,26.45,1986-07-31,5.5667,10.7445,1.3871,60,120,668,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,2012,Eisenia arborea,NA,1986,1986-08-25,0,0,0,0,20,40,26.45,1986-07-31,0.2917,0.9401,0.1214,60,120,35,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,2013,Pterygophora californica,NA,1986,1986-08-25,0,0,0,0,20,40,26.45,1986-07-31,0,0,0,60,120,0,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,2014,Laminaria farlowii,NA,1986,1986-08-25,0,0,0,0,20,40,26.45,1986-07-31,0.7083,1.4766,0.1906,60,120,85,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,9005,Cypraea spadicea,Chestnut Cowrie,1986,1986-08-25,1,0.025,0.1118,0.025,20,40,26.45,1986-07-31,0.0167,0.0905,0.0117,60,120,2,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,9007,Megastraea undosa,Wavy Turban Snail,1986,1986-08-25,178,4.45,2.9375,0.6568,20,40,26.45,1986-07-31,1.9083,2.6353,0.3402,60,120,229,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,11001,Patiria miniata,Bat Star,1986,1986-08-25,0,0,0,0,20,40,26.45,1986-07-31,0.0333,0.1258,0.0162,60,120,4,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,11002,Pisaster giganteus,Giant-spined Sea Star,1986,1986-08-25,0,0,0,0,20,40,26.45,1986-07-31,0,0,0,60,120,0,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,11005,Strongylocentrotus franciscanus,Red Urchin,1986,1986-08-25,130,3.25,1.8813,0.4207,20,40,26.45,1986-07-31,3.625,3.1631,0.4084,60,120,435,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,11006,Strongylocentrotus purpuratus,Purple Urchin,1986,1986-08-25,224,5.6,8.4442,1.8882,20,40,26.45,1986-07-31,3.6583,5.7302,0.7398,60,120,439,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,11007,Parastichopus parvimensis,Warty Sea Cucumber,1986,1986-08-25,49,1.225,0.7159,0.1601,20,40,26.45,1986-07-31,1.2083,1.0139,0.1309,60,120,145,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,12002,Styela montereyensis,Stalked Tunicate,1986,1986-08-25,0,0,0,0,20,40,26.45,1986-07-31,0,0,0,60,120,0,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,14025,Lythrypnus dalli,Blue-banded Goby,1986,1986-08-25,0,0,0,0,20,40,26.45,1986-07-31,0.0583,0.2776,0.0358,60,120,7,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,14026,Coryphopterus nicholsi,Blackeye Goby,1986,1986-08-25,2,0.05,0.1539,0.0344,20,40,26.45,1986-07-31,0.0583,0.2077,0.0268,60,120,7,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,14027,Alloclinus holderi,Island Kelpfish,1986,1986-08-25,15,0.375,0.3193,0.0714,20,40,26.45,1986-07-31,0.275,0.2972,0.0384,60,120,33,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,2002,Macrocystis pyrifera,Giant Kelp (Adult),1987,1987-07-13,7,0.175,0.5447,0.1218,20,40,26.45,1987-08-17,0.55,1.0197,0.1316,60,120,66,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,2002.5,Macrocystis pyrifera,Giant Kelp (Juvenile),1987,1987-07-13,29,0.725,1.7657,0.3948,20,40,26.45,1987-08-17,0.675,1.8704,0.2415,60,120,81,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,2010,Macrocystis pyrifera,NA,1987,1987-07-13,36,0.9,1.9642,0.4392,20,40,26.45,1987-08-17,1.225,2.4948,0.3221,60,120,147,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,2012,Eisenia arborea,NA,1987,1987-07-13,0,0,0,0,20,40,26.45,1987-08-17,0.1917,0.5682,0.0733,60,120,23,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,2013,Pterygophora californica,NA,1987,1987-07-13,0,0,0,0,20,40,26.45,1987-08-17,0.1917,0.4792,0.0619,60,120,23,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,2014,Laminaria farlowii,NA,1987,1987-07-13,6,0.15,0.3285,0.0734,20,40,26.45,1987-08-17,1.25,2.0738,0.2677,60,120,150,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,9005,Cypraea spadicea,Chestnut Cowrie,1987,1987-07-13,1,0.025,0.1118,0.025,20,40,26.45,1987-08-17,0.0583,0.2077,0.0268,60,120,7,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,9007,Megastraea undosa,Wavy Turban Snail,1987,1987-07-13,203,5.075,3.2374,0.7239,20,40,26.45,1987-08-17,2.425,3.1093,0.4014,60,120,291,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,11001,Patiria miniata,Bat Star,1987,1987-07-13,1,0.025,0.1118,0.025,20,40,26.45,1987-08-17,0.0917,0.252,0.0325,60,120,11,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,11002,Pisaster giganteus,Giant-spined Sea Star,1987,1987-07-13,0,0,0,0,20,40,26.45,1987-08-17,0.0167,0.0905,0.0117,60,120,2,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,11005,Strongylocentrotus franciscanus,Red Urchin,1987,1987-07-13,152,3.8,2.0417,0.4565,20,40,26.45,1987-08-17,4.1583,3.0204,0.3899,60,120,499,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,11006,Strongylocentrotus purpuratus,Purple Urchin,1987,1987-07-13,76,1.9,2.1374,0.4779,20,40,26.45,1987-08-17,2.8167,3.9466,0.5095,60,120,338,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,11007,Parastichopus parvimensis,Warty Sea Cucumber,1987,1987-07-13,53,1.325,0.8472,0.1894,20,40,26.45,1987-08-17,0.95,0.9099,0.1175,60,120,114,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,12002,Styela montereyensis,Stalked Tunicate,1987,1987-07-13,1,0.025,0.1118,0.025,20,40,26.45,1987-08-17,0.0083,0.0645,0.0083,60,120,1,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,14025,Lythrypnus dalli,Blue-banded Goby,1987,1987-07-13,0,0,0,0,20,40,26.45,1987-08-17,0.0917,0.252,0.0325,60,120,11,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,14026,Coryphopterus nicholsi,Blackeye Goby,1987,1987-07-13,20,0.5,0.607,0.1357,20,40,26.45,1987-08-17,0.5083,0.7335,0.0947,60,120,61,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,14027,Alloclinus holderi,Island Kelpfish,1987,1987-07-13,13,0.325,0.3354,0.075,20,40,26.45,1987-08-17,0.2333,0.3117,0.0402,60,120,28,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,2002,Macrocystis pyrifera,Giant Kelp (Adult),1988,1988-09-01,1,0.025,0.1118,0.025,20,40,26.45,1988-08-31,0.2333,0.5635,0.0727,60,120,28,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,2002.5,Macrocystis pyrifera,Giant Kelp (Juvenile),1988,1988-09-01,4,0.1,0.3479,0.0778,20,40,26.45,1988-08-31,0.35,0.8699,0.1123,60,120,42,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,2010,Macrocystis pyrifera,NA,1988,1988-09-01,5,0.125,0.4552,0.1018,20,40,26.45,1988-08-31,0.5833,1.2594,0.1626,60,120,70,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,2012,Eisenia arborea,NA,1988,1988-09-01,0,0,0,0,20,40,26.45,1988-08-31,0.35,0.8502,0.1098,60,120,42,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,2013,Pterygophora californica,NA,1988,1988-09-01,0,0,0,0,20,40,26.45,1988-08-31,0.1333,0.4402,0.0568,60,120,16,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,2014,Laminaria farlowii,NA,1988,1988-09-01,0,0,0,0,20,40,26.45,1988-08-31,0.3917,0.6833,0.0882,60,120,47,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,9005,Cypraea spadicea,Chestnut Cowrie,1988,1988-09-01,0,0,0,0,20,40,26.45,1988-08-31,0.1083,0.2776,0.0358,60,120,13,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,9007,Megastraea undosa,Wavy Turban Snail,1988,1988-09-01,141,3.525,2.8538,0.6381,20,40,26.45,1988-08-31,1.9583,2.3745,0.3065,60,120,235,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,11001,Patiria miniata,Bat Star,1988,1988-09-01,4,0.1,0.2616,0.0585,20,40,26.45,1988-08-31,0.3083,0.7016,0.0906,60,120,37,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,11002,Pisaster giganteus,Giant-spined Sea Star,1988,1988-09-01,2,0.05,0.2236,0.05,20,40,26.45,1988-08-31,0.0333,0.1559,0.0201,60,120,4,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,11005,Strongylocentrotus franciscanus,Red Urchin,1988,1988-09-01,188,4.7,3.1179,0.6972,20,40,26.45,1988-08-31,4.825,3.7809,0.4881,60,120,579,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,11006,Strongylocentrotus purpuratus,Purple Urchin,1988,1988-09-01,90,2.25,3.6001,0.805,20,40,26.45,1988-08-31,3.0583,3.3065,0.4269,60,120,367,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,11007,Parastichopus parvimensis,Warty Sea Cucumber,1988,1988-09-01,41,1.025,0.9525,0.213,20,40,26.45,1988-08-31,1,0.7757,0.1001,60,120,120,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,12002,Styela montereyensis,Stalked Tunicate,1988,1988-09-01,0,0,0,0,20,40,26.45,1988-08-31,0,0,0,60,120,0,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,14025,Lythrypnus dalli,Blue-banded Goby,1988,1988-09-01,13,0.325,0.5447,0.1218,20,40,26.45,1988-08-31,0.1917,0.4126,0.0533,60,120,23,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,14026,Coryphopterus nicholsi,Blackeye Goby,1988,1988-09-01,165,4.125,1.9322,0.4321,20,40,26.45,1988-08-31,3.1083,2.3181,0.2993,60,120,373,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,14027,Alloclinus holderi,Island Kelpfish,1988,1988-09-01,9,0.225,0.573,0.1281,20,40,26.45,1988-08-31,0.15,0.4044,0.0522,60,120,18,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,2002,Macrocystis pyrifera,Giant Kelp (Adult),1989,1989-06-22,11,0.275,0.6382,0.1427,20,40,26.45,1989-08-08,0.725,1.1732,0.1515,60,120,87,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,2002.5,Macrocystis pyrifera,Giant Kelp (Juvenile),1989,1989-06-22,50,1.25,2.7362,0.6118,20,40,26.45,1989-08-08,1.3083,2.484,0.3207,60,120,157,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,2010,Macrocystis pyrifera,NA,1989,1989-06-22,61,1.525,3.1891,0.7131,20,40,26.45,1989-08-08,2.0333,2.9269,0.3779,60,120,244,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,2012,Eisenia arborea,NA,1989,1989-06-22,0,0,0,0,20,40,26.45,1989-08-08,0.5917,1.3356,0.1724,60,120,71,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,2013,Pterygophora californica,NA,1989,1989-06-22,0,0,0,0,20,40,26.45,1989-08-08,0.15,0.5469,0.0706,60,120,18,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,2014,Laminaria farlowii,NA,1989,1989-06-22,42,1.05,2.8326,0.6334,20,40,26.45,1989-08-08,1.5417,3.1465,0.4062,60,120,185,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,9005,Cypraea spadicea,Chestnut Cowrie,1989,1989-06-22,25,0.625,1.6533,0.3697,20,40,26.45,1989-08-08,0.2333,0.9849,0.1272,60,120,28,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,9007,Megastraea undosa,Wavy Turban Snail,1989,1989-06-22,167,4.175,3.2938,0.7365,20,40,26.45,1989-08-08,1.8167,2.6505,0.3422,60,120,218,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,11001,Patiria miniata,Bat Star,1989,1989-06-22,11,0.275,0.6382,0.1427,20,40,26.45,1989-08-08,0.225,0.4821,0.0622,60,120,27,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,11002,Pisaster giganteus,Giant-spined Sea Star,1989,1989-06-22,0,0,0,0,20,40,26.45,1989-08-08,0.0083,0.0645,0.0083,60,120,1,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,11005,Strongylocentrotus franciscanus,Red Urchin,1989,1989-06-22,159,3.975,2.3813,0.5325,20,40,26.45,1989-08-08,4.4667,3.7028,0.478,60,120,536,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,11006,Strongylocentrotus purpuratus,Purple Urchin,1989,1989-06-22,223,5.575,10.675,2.387,20,40,26.45,1989-08-08,4.3833,7.0008,0.9038,60,120,526,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,11007,Parastichopus parvimensis,Warty Sea Cucumber,1989,1989-06-22,51,1.275,1.1295,0.2526,20,40,26.45,1989-08-08,1.0917,0.9978,0.1288,60,120,131,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,12002,Styela montereyensis,Stalked Tunicate,1989,1989-06-22,0,0,0,0,20,40,26.45,1989-08-08,0,0,0,60,120,0,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,14025,Lythrypnus dalli,Blue-banded Goby,1989,1989-06-22,1,0.025,0.1118,0.025,20,40,26.45,1989-08-08,0.0333,0.2031,0.0262,60,120,4,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,14026,Coryphopterus nicholsi,Blackeye Goby,1989,1989-06-22,96,2.4,0.7712,0.1724,20,40,26.45,1989-08-08,1.7667,1.3034,0.1683,60,120,212,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,14027,Alloclinus holderi,Island Kelpfish,1989,1989-06-22,3,0.075,0.1832,0.041,20,40,26.45,1989-08-08,0.025,0.1099,0.0142,60,120,3,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,2002,Macrocystis pyrifera,Giant Kelp (Adult),1990,1990-08-21,14,0.35,0.8445,0.1888,20,40,26.45,1990-07-31,0.425,0.6754,0.0872,60,120,51,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,2002.5,Macrocystis pyrifera,Giant Kelp (Juvenile),1990,1990-08-21,39,0.975,2.6081,0.5832,20,40,26.45,1990-07-31,0.5833,1.5816,0.2042,60,120,70,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,2010,Macrocystis pyrifera,NA,1990,1990-08-21,53,1.325,3.365,0.7524,20,40,26.45,1990-07-31,1.0083,2.0656,0.2667,60,120,121,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,2012,Eisenia arborea,NA,1990,1990-08-21,0,0,0,0,20,40,26.45,1990-07-31,0.35,0.7663,0.0989,60,120,42,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,2013,Pterygophora californica,NA,1990,1990-08-21,0,0,0,0,20,40,26.45,1990-07-31,0.1417,0.645,0.0833,60,120,17,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,2014,Laminaria farlowii,NA,1990,1990-08-21,5,0.125,0.3193,0.0714,20,40,26.45,1990-07-31,0.9417,1.7323,0.2236,60,120,113,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,9005,Cypraea spadicea,Chestnut Cowrie,1990,1990-08-21,1,0.025,0.1118,0.025,20,40,26.45,1990-07-31,0.125,0.3139,0.0405,60,120,15,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,9007,Megastraea undosa,Wavy Turban Snail,1990,1990-08-21,99,2.475,1.3325,0.298,20,40,26.45,1990-07-31,1.175,1.6282,0.2102,60,120,141,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,11001,Patiria miniata,Bat Star,1990,1990-08-21,0,0,0,0,20,40,26.45,1990-07-31,0.2333,0.5326,0.0688,60,120,28,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,11002,Pisaster giganteus,Giant-spined Sea Star,1990,1990-08-21,0,0,0,0,20,40,26.45,1990-07-31,0.0083,0.0645,0.0083,60,120,1,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,11005,Strongylocentrotus franciscanus,Red Urchin,1990,1990-08-21,241,6.025,4.5407,1.0153,20,40,26.45,1990-07-31,5.0417,4.6279,0.5975,60,120,605,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,11006,Strongylocentrotus purpuratus,Purple Urchin,1990,1990-08-21,125,3.125,4.9174,1.0996,20,40,26.45,1990-07-31,3.4667,4.8484,0.6259,60,120,416,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,11007,Parastichopus parvimensis,Warty Sea Cucumber,1990,1990-08-21,62,1.55,1.2344,0.276,20,40,26.45,1990-07-31,1.2667,1.1913,0.1538,60,120,152,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,12002,Styela montereyensis,Stalked Tunicate,1990,1990-08-21,0,0,0,0,20,40,26.45,1990-07-31,0.025,0.1099,0.0142,60,120,3,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,14025,Lythrypnus dalli,Blue-banded Goby,1990,1990-08-21,0,0,0,0,20,40,26.45,1990-07-31,0.05,0.3873,0.05,60,120,6,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,14026,Coryphopterus nicholsi,Blackeye Goby,1990,1990-08-21,41,1.025,0.7518,0.1681,20,40,26.45,1990-07-31,0.8083,0.8738,0.1128,60,120,97,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,14027,Alloclinus holderi,Island Kelpfish,1990,1990-08-21,4,0.1,0.2052,0.0459,20,40,26.45,1990-07-31,0.0583,0.1619,0.0209,60,120,7,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,2002,Macrocystis pyrifera,Giant Kelp (Adult),1991,1991-08-29,14,0.35,0.6304,0.141,20,40,26.45,1991-09-15,0.3167,0.5597,0.0723,60,120,38,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,2002.5,Macrocystis pyrifera,Giant Kelp (Juvenile),1991,1991-08-29,7,0.175,0.4667,0.1043,20,40,26.45,1991-09-15,0.625,1.4919,0.1926,60,120,75,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,2010,Macrocystis pyrifera,NA,1991,1991-08-29,21,0.525,0.9525,0.213,20,40,26.45,1991-09-15,0.9417,1.8159,0.2344,60,120,113,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,2012,Eisenia arborea,NA,1991,1991-08-29,0,0,0,0,20,40,26.45,1991-09-15,0.8,1.5492,0.2,60,120,96,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,2013,Pterygophora californica,NA,1991,1991-08-29,0,0,0,0,20,40,26.45,1991-09-15,0.05,0.2198,0.0284,60,120,6,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,2014,Laminaria farlowii,NA,1991,1991-08-29,1,0.025,0.1118,0.025,20,40,26.45,1991-09-15,1.6,3.8032,0.491,60,120,192,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,9005,Cypraea spadicea,Chestnut Cowrie,1991,1991-08-29,1,0.025,0.1118,0.025,20,40,26.45,1991-09-15,0.05,0.1771,0.0229,60,120,6,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,9007,Megastraea undosa,Wavy Turban Snail,1991,1991-08-29,66,1.65,1.2258,0.2741,20,40,26.45,1991-09-15,0.575,1.0408,0.1344,60,120,69,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,11001,Patiria miniata,Bat Star,1991,1991-08-29,1,0.025,0.1118,0.025,20,40,26.45,1991-09-15,0.1583,0.4648,0.06,60,120,19,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,11002,Pisaster giganteus,Giant-spined Sea Star,1991,1991-08-29,0,0,0,0,20,40,26.45,1991-09-15,0.0417,0.1907,0.0246,60,120,5,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,11005,Strongylocentrotus franciscanus,Red Urchin,1991,1991-08-29,165,4.125,2.3724,0.5305,20,40,26.45,1991-09-15,3.6583,3.1062,0.401,60,120,439,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,11006,Strongylocentrotus purpuratus,Purple Urchin,1991,1991-08-29,24,0.6,1.1877,0.2656,20,40,26.45,1991-09-15,3.825,4.3946,0.5673,60,120,459,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,11007,Parastichopus parvimensis,Warty Sea Cucumber,1991,1991-08-29,25,0.625,0.7232,0.1617,20,40,26.45,1991-09-15,0.8667,1.0691,0.138,60,120,104,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,12002,Styela montereyensis,Stalked Tunicate,1991,1991-08-29,0,0,0,0,20,40,26.45,1991-09-15,0,0,0,60,120,0,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,14025,Lythrypnus dalli,Blue-banded Goby,1991,1991-08-29,0,0,0,0,20,40,26.45,1991-09-15,0.025,0.1099,0.0142,60,120,3,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,14026,Coryphopterus nicholsi,Blackeye Goby,1991,1991-08-29,24,0.6,0.6407,0.1433,20,40,26.45,1991-09-15,0.7917,0.9535,0.1231,60,120,95,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,14027,Alloclinus holderi,Island Kelpfish,1991,1991-08-29,3,0.075,0.2447,0.0547,20,40,26.45,1991-09-15,0.2,0.3469,0.0448,60,120,24,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,2002,Macrocystis pyrifera,Giant Kelp (Adult),1992,1992-08-20,48,1.2,2.0926,0.4679,20,40,26.45,1992-09-02,0.6667,1.3138,0.1696,60,120,80,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,2002.5,Macrocystis pyrifera,Giant Kelp (Juvenile),1992,1992-08-20,43,1.075,1.0295,0.2302,20,40,26.45,1992-09-02,0.6167,0.7831,0.1011,60,120,74,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,2010,Macrocystis pyrifera,NA,1992,1992-08-20,91,2.275,2.779,0.6214,20,40,26.45,1992-09-02,1.2833,1.8374,0.2372,60,120,154,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,2012,Eisenia arborea,NA,1992,1992-08-20,0,0,0,0,20,40,26.45,1992-09-02,0.525,1.1587,0.1496,60,120,63,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,2013,Pterygophora californica,NA,1992,1992-08-20,0,0,0,0,20,40,26.45,1992-09-02,0.1667,0.4185,0.054,60,120,20,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,2014,Laminaria farlowii,NA,1992,1992-08-20,26,0.65,0.7452,0.1666,20,40,26.45,1992-09-02,1.7917,2.3993,0.3098,60,120,215,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,9005,Cypraea spadicea,Chestnut Cowrie,1992,1992-08-20,6,0.15,0.4617,0.1032,20,40,26.45,1992-09-02,0.1083,0.3331,0.043,60,120,13,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,9007,Megastraea undosa,Wavy Turban Snail,1992,1992-08-20,53,1.325,1.2489,0.2793,20,40,26.45,1992-09-02,0.6583,1.0271,0.1326,60,120,79,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,11001,Patiria miniata,Bat Star,1992,1992-08-20,0,0,0,0,20,40,26.45,1992-09-02,0.0167,0.0905,0.0117,60,120,2,One_Meter
12,AN,Anacapa Island,CC,Cathedral Cove,11002,Pisaster giganteus,Giant-spined Sea Star,1992,1992-08-20,0,0,0,0,20,40,26.45,1992-09-02,0,0,0,60,120,0,One_Meter
