ReserveStatus,SiteNumber,IslandCode,IslandName,SiteCode,SiteName,Species,ScientificName,CommonName,SurveyYear,Date,MeanDensity_sqm,StandardError,StandardDeviation,TotalCount,QuadratsSampled,AreaSurveyed_sqm,MeanDepth,MPA_Date,MPA_TotalCount,MPA_Mean,MPA_SD,MPA_SE,MPA_Quads,MPA_AreaSurveyed
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,11001,Patiria miniata,Bat Star,2005,2005-08-18,0.2083,0.1681,0.5823,5,12,24,40,2005-08-28,20,0.2778,0.6595,0.1099,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,11002,Pisaster giganteus,Giant-spined Sea Star,2005,2005-08-18,0,0,0,0,12,24,40,2005-08-28,4,0.0556,0.1594,0.0266,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,11005,Strongylocentrotus franciscanus,Red Urchin,2005,2005-08-18,3.5,0.6455,2.2361,84,12,24,40,2005-08-28,294,4.0833,3.1316,0.5219,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,11006,Strongylocentrotus purpuratus,Purple Urchin,2005,2005-08-18,32.8333,4.2544,14.7376,788,12,24,40,2005-08-28,2247,31.2083,15.7028,2.6171,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,11007,Parastichopus parvimensis,Warty Sea Cucumber,2005,2005-08-18,1.125,0.2143,0.7424,27,12,24,40,2005-08-28,41,0.5694,0.6563,0.1094,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,11009,Centrostephanus coronatus,Coronado Urchin,2005,2005-08-18,0.2917,0.1438,0.4981,7,12,24,40,2005-08-28,12,0.1667,0.3381,0.0563,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,12002,Styela montereyensis,Stalked Tunicate,2005,2005-08-18,0,0,0,0,12,24,40,2005-08-28,0,0,0,0,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,14025,Lythrypnus dalli,Blue-banded Goby,2005,2005-08-18,0,0,0,0,12,24,40,2005-08-28,0,0,0,0,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,14026,Coryphopterus nicholsi,Blackeye Goby,2005,2005-08-18,3.125,0.3205,1.1104,75,12,24,40,2005-08-28,204,2.8333,1.3732,0.2289,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,14027,Alloclinus holderi,Island Kelpfish,2005,2005-08-18,0.5,0.1066,0.3693,12,12,24,40,2005-08-28,16,0.2222,0.3261,0.0544,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2002,Macrocystis pyrifera,Giant Kelp (Adult),2006,2006-06-05,0,0,0,0,12,24,40,2006-07-21,0,0,0,0,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2002.5,Macrocystis pyrifera,Giant Kelp (Juvenile),2006,2006-06-05,0,0,0,0,12,24,40,2006-07-21,3,0.0417,0.25,0.0417,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2004,Eisenia arborea,Southern Sea Palm (Adult),2006,2006-06-05,0,0,0,0,12,24,40,2006-07-21,0,0,0,0,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2004.5,Eisenia arborea,Southern Sea Palm (Juvenile),2006,2006-06-05,0,0,0,0,12,24,40,2006-07-21,0,0,0,0,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2005,Pterygophora californica,California Sea Palm (Adult),2006,2006-06-05,0,0,0,0,12,24,40,2006-07-21,0,0,0,0,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2005.5,Pterygophora californica,California Sea Palm (Juvenile),2006,2006-06-05,0,0,0,0,12,24,40,2006-07-21,0,0,0,0,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2006,Laminaria farlowii,Oar Weed (Adult),2006,2006-06-05,0,0,0,0,12,24,40,2006-07-21,0,0,0,0,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2006.5,Laminaria farlowii,Oar Weed (Juvenile),2006,2006-06-05,0,0,0,0,12,24,40,2006-07-21,0,0,0,0,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,9005,Cypraea spadicea,Chestnut Cowrie,2006,2006-06-05,0,0,0,0,12,24,40,2006-07-21,5,0.0694,0.2122,0.0354,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,9007,Megastraea undosa,Wavy Turban Snail,2006,2006-06-05,0.2917,0.1145,0.3965,7,12,24,40,2006-07-21,16,0.2222,0.4216,0.0703,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,9008,Lithopoma gibberosa,Red Turban Snail,2006,2006-06-05,0,0,0,0,12,24,40,2006-07-21,0,0,0,0,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,9014,Tegula regina,Queen Tegula,2006,2006-06-05,0,0,0,0,12,24,40,2006-07-21,4,0.0556,0.1992,0.0332,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,11001,Patiria miniata,Bat Star,2006,2006-06-05,0.6667,0.233,0.8072,16,12,24,40,2006-07-21,30,0.4167,0.6036,0.1006,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,11002,Pisaster giganteus,Giant-spined Sea Star,2006,2006-06-05,0,0,0,0,12,24,40,2006-07-21,2,0.0278,0.1162,0.0194,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,11005,Strongylocentrotus franciscanus,Red Urchin,2006,2006-06-05,4.7083,0.9623,3.3334,113,12,24,40,2006-07-21,339,4.7083,3.0622,0.5104,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,11006,Strongylocentrotus purpuratus,Purple Urchin,2006,2006-06-05,31.875,2.3518,8.1467,765,12,24,40,2006-07-21,2430,33.75,16.5674,2.7612,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,11007,Parastichopus parvimensis,Warty Sea Cucumber,2006,2006-06-05,1.3333,0.241,0.8348,32,12,24,40,2006-07-21,55,0.7639,0.6916,0.1153,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,11009,Centrostephanus coronatus,Coronado Urchin,2006,2006-06-05,0.2917,0.1145,0.3965,7,12,24,40,2006-07-21,10,0.1389,0.2831,0.0472,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,12002,Styela montereyensis,Stalked Tunicate,2006,2006-06-05,0,0,0,0,12,24,40,2006-07-21,0,0,0,0,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,14025,Lythrypnus dalli,Blue-banded Goby,2006,2006-06-05,0,0,0,0,12,24,40,2006-07-21,0,0,0,0,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,14026,Coryphopterus nicholsi,Blackeye Goby,2006,2006-06-05,0.5833,0.1205,0.4174,14,12,24,40,2006-07-21,105,1.4583,1.155,0.1925,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,14027,Alloclinus holderi,Island Kelpfish,2006,2006-06-05,0.125,0.0653,0.2261,3,12,24,40,2006-07-21,13,0.1806,0.2713,0.0452,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2002,Macrocystis pyrifera,Giant Kelp (Adult),2007,2007-06-18,0,0,0,0,12,24,40,2007-08-15,1,0.0139,0.0833,0.0139,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2002.5,Macrocystis pyrifera,Giant Kelp (Juvenile),2007,2007-06-18,0,0,0,0,12,24,40,2007-08-15,0,0,0,0,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2004,Eisenia arborea,Southern Sea Palm (Adult),2007,2007-06-18,0,0,0,0,12,24,40,2007-08-15,0,0,0,0,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2004.5,Eisenia arborea,Southern Sea Palm (Juvenile),2007,2007-06-18,0.0417,0.0417,0.1443,1,12,24,40,2007-08-15,1,0.0139,0.0833,0.0139,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2005,Pterygophora californica,California Sea Palm (Adult),2007,2007-06-18,0,0,0,0,12,24,40,2007-08-15,0,0,0,0,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2005.5,Pterygophora californica,California Sea Palm (Juvenile),2007,2007-06-18,0,0,0,0,12,24,40,2007-08-15,0,0,0,0,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2006,Laminaria farlowii,Oar Weed (Adult),2007,2007-06-18,0,0,0,0,12,24,40,2007-08-15,0,0,0,0,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2006.5,Laminaria farlowii,Oar Weed (Juvenile),2007,2007-06-18,0,0,0,0,12,24,40,2007-08-15,1,0.0139,0.0833,0.0139,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,9005,Cypraea spadicea,Chestnut Cowrie,2007,2007-06-18,0.1667,0.094,0.3257,4,12,24,40,2007-08-15,17,0.2361,0.4998,0.0833,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,9007,Megastraea undosa,Wavy Turban Snail,2007,2007-06-18,0.0417,0.0417,0.1443,1,12,24,40,2007-08-15,20,0.2778,0.4847,0.0808,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,9008,Lithopoma gibberosa,Red Turban Snail,2007,2007-06-18,0,0,0,0,12,24,40,2007-08-15,0,0,0,0,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,9014,Tegula regina,Queen Tegula,2007,2007-06-18,0.0833,0.0833,0.2887,2,12,24,40,2007-08-15,3,0.0417,0.1842,0.0307,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,11001,Patiria miniata,Bat Star,2007,2007-06-18,0.2083,0.0965,0.3343,5,12,24,40,2007-08-15,20,0.2778,0.6146,0.1024,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,11002,Pisaster giganteus,Giant-spined Sea Star,2007,2007-06-18,0.0833,0.0562,0.1946,2,12,24,40,2007-08-15,4,0.0556,0.1594,0.0266,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,11005,Strongylocentrotus franciscanus,Red Urchin,2007,2007-06-18,2.7083,0.4746,1.644,65,12,24,40,2007-08-15,337,4.6806,3.7151,0.6192,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,11006,Strongylocentrotus purpuratus,Purple Urchin,2007,2007-06-18,28.1667,2.0956,7.2593,676,12,24,40,2007-08-15,2213,30.7361,19.9064,3.3177,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,11007,Parastichopus parvimensis,Warty Sea Cucumber,2007,2007-06-18,1.2083,0.2572,0.8908,29,12,24,40,2007-08-15,53,0.7361,0.7605,0.1268,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,11009,Centrostephanus coronatus,Coronado Urchin,2007,2007-06-18,0.1667,0.094,0.3257,4,12,24,40,2007-08-15,4,0.0556,0.1992,0.0332,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,12002,Styela montereyensis,Stalked Tunicate,2007,2007-06-18,0,0,0,0,12,24,40,2007-08-15,0,0,0,0,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,14025,Lythrypnus dalli,Blue-banded Goby,2007,2007-06-18,0.0833,0.0833,0.2887,2,12,24,40,2007-08-15,2,0.0278,0.1667,0.0278,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,14026,Coryphopterus nicholsi,Blackeye Goby,2007,2007-06-18,0.4583,0.13,0.4502,11,12,24,40,2007-08-15,118,1.6389,1.4323,0.2387,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,14027,Alloclinus holderi,Island Kelpfish,2007,2007-06-18,0.125,0.0653,0.2261,3,12,24,40,2007-08-15,15,0.2083,0.25,0.0417,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2002,Macrocystis pyrifera,Giant Kelp (Adult),2008,2008-07-09,0,0,0,0,12,24,40,2008-08-14,2,0.0278,0.1667,0.0278,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2002.5,Macrocystis pyrifera,Giant Kelp (Juvenile),2008,2008-07-09,0,0,0,0,12,24,40,2008-08-14,3,0.0417,0.25,0.0417,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2004,Eisenia arborea,Southern Sea Palm (Adult),2008,2008-07-09,0,0,0,0,12,24,40,2008-08-14,0,0,0,0,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2004.5,Eisenia arborea,Southern Sea Palm (Juvenile),2008,2008-07-09,0,0,0,0,12,24,40,2008-08-14,0,0,0,0,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2005,Pterygophora californica,California Sea Palm (Adult),2008,2008-07-09,0,0,0,0,12,24,40,2008-08-14,0,0,0,0,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2005.5,Pterygophora californica,California Sea Palm (Juvenile),2008,2008-07-09,0,0,0,0,12,24,40,2008-08-14,0,0,0,0,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2006,Laminaria farlowii,Oar Weed (Adult),2008,2008-07-09,0,0,0,0,12,24,40,2008-08-14,0,0,0,0,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2006.5,Laminaria farlowii,Oar Weed (Juvenile),2008,2008-07-09,0,0,0,0,12,24,40,2008-08-14,2,0.0278,0.1667,0.0278,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,9005,Cypraea spadicea,Chestnut Cowrie,2008,2008-07-09,0.0417,0.0417,0.1443,1,12,24,40,2008-08-14,8,0.1111,0.2423,0.0404,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,9007,Megastraea undosa,Wavy Turban Snail,2008,2008-07-09,0.0833,0.0833,0.2887,2,12,24,40,2008-08-14,12,0.1667,0.2928,0.0488,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,9008,Lithopoma gibberosa,Red Turban Snail,2008,2008-07-09,0,0,0,0,12,24,40,2008-08-14,0,0,0,0,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,9014,Tegula regina,Queen Tegula,2008,2008-07-09,0.0417,0.0417,0.1443,1,12,24,40,2008-08-14,4,0.0556,0.1992,0.0332,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,11001,Patiria miniata,Bat Star,2008,2008-07-09,0.6667,0.4279,1.4822,16,12,24,40,2008-08-14,29,0.4028,0.9548,0.1591,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,11002,Pisaster giganteus,Giant-spined Sea Star,2008,2008-07-09,0.0417,0.0417,0.1443,1,12,24,40,2008-08-14,3,0.0417,0.1402,0.0234,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,11005,Strongylocentrotus franciscanus,Red Urchin,2008,2008-07-09,2.0417,0.5382,1.8642,49,12,24,40,2008-08-14,319,4.4306,3.057,0.5095,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,11006,Strongylocentrotus purpuratus,Purple Urchin,2008,2008-07-09,30.5833,2.7844,9.6456,734,12,24,40,2008-08-14,1788,24.8333,14.7469,2.4578,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,11007,Parastichopus parvimensis,Warty Sea Cucumber,2008,2008-07-09,1.5,0.282,0.977,36,12,24,40,2008-08-14,58,0.8056,0.8966,0.1494,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,11009,Centrostephanus coronatus,Coronado Urchin,2008,2008-07-09,0.125,0.0653,0.2261,3,12,24,40,2008-08-14,5,0.0694,0.1754,0.0292,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,12002,Styela montereyensis,Stalked Tunicate,2008,2008-07-09,0,0,0,0,12,24,40,2008-08-14,0,0,0,0,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,14025,Lythrypnus dalli,Blue-banded Goby,2008,2008-07-09,0,0,0,0,12,24,40,2008-08-14,0,0,0,0,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,14026,Coryphopterus nicholsi,Blackeye Goby,2008,2008-07-09,1.0833,0.1486,0.5149,26,12,24,40,2008-08-14,94,1.3056,1.0231,0.1705,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,14027,Alloclinus holderi,Island Kelpfish,2008,2008-07-09,0.4583,0.1564,0.5418,11,12,24,40,2008-08-14,17,0.2361,0.4051,0.0675,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2002,Macrocystis pyrifera,Giant Kelp (Adult),2009,2009-06-15,0,0,0,0,12,24,40,2009-08-17,8,0.1111,0.5087,0.0848,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2002.5,Macrocystis pyrifera,Giant Kelp (Juvenile),2009,2009-06-15,0,0,0,0,12,24,40,2009-08-17,5,0.0694,0.2713,0.0452,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2004,Eisenia arborea,Southern Sea Palm (Adult),2009,2009-06-15,0,0,0,0,12,24,40,2009-08-17,0,0,0,0,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2004.5,Eisenia arborea,Southern Sea Palm (Juvenile),2009,2009-06-15,0.0417,0.0417,0.1443,1,12,24,40,2009-08-17,1,0.0139,0.0833,0.0139,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2005,Pterygophora californica,California Sea Palm (Adult),2009,2009-06-15,0,0,0,0,12,24,40,2009-08-17,0,0,0,0,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2005.5,Pterygophora californica,California Sea Palm (Juvenile),2009,2009-06-15,0,0,0,0,12,24,40,2009-08-17,0,0,0,0,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2006,Laminaria farlowii,Oar Weed (Adult),2009,2009-06-15,0,0,0,0,12,24,40,2009-08-17,0,0,0,0,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2006.5,Laminaria farlowii,Oar Weed (Juvenile),2009,2009-06-15,0,0,0,0,12,24,40,2009-08-17,0,0,0,0,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,9005,Cypraea spadicea,Chestnut Cowrie,2009,2009-06-15,0.0417,0.0417,0.1443,1,12,24,40,2009-08-17,5,0.0694,0.2122,0.0354,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,9007,Megastraea undosa,Wavy Turban Snail,2009,2009-06-15,0,0,0,0,12,24,40,2009-08-17,4,0.0556,0.1992,0.0332,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,9008,Lithopoma gibberosa,Red Turban Snail,2009,2009-06-15,0,0,0,0,12,24,40,2009-08-17,0,0,0,0,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,9014,Tegula regina,Queen Tegula,2009,2009-06-15,0,0,0,0,12,24,40,2009-08-17,10,0.1389,0.3893,0.0649,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,11001,Patiria miniata,Bat Star,2009,2009-06-15,0.8333,0.2072,0.7177,20,12,24,40,2009-08-17,54,0.75,0.8742,0.1457,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,11002,Pisaster giganteus,Giant-spined Sea Star,2009,2009-06-15,0.0833,0.0562,0.1946,2,12,24,40,2009-08-17,6,0.0833,0.2236,0.0373,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,11005,Strongylocentrotus franciscanus,Red Urchin,2009,2009-06-15,1.9167,0.9371,3.2462,46,12,24,40,2009-08-17,245,3.4028,3.5068,0.5845,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,11006,Strongylocentrotus purpuratus,Purple Urchin,2009,2009-06-15,16.875,2.5526,8.8424,405,12,24,40,2009-08-17,1923,26.7083,22.4058,3.7343,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,11007,Parastichopus parvimensis,Warty Sea Cucumber,2009,2009-06-15,1.875,0.3085,1.0687,45,12,24,40,2009-08-17,66,0.9167,1.0657,0.1776,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,11009,Centrostephanus coronatus,Coronado Urchin,2009,2009-06-15,0.1667,0.1124,0.3892,4,12,24,40,2009-08-17,9,0.125,0.3018,0.0503,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,12002,Styela montereyensis,Stalked Tunicate,2009,2009-06-15,0,0,0,0,12,24,40,2009-08-17,0,0,0,0,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,14025,Lythrypnus dalli,Blue-banded Goby,2009,2009-06-15,0.7917,0.2172,0.7525,19,12,24,40,2009-08-17,24,0.3333,0.5855,0.0976,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,14026,Coryphopterus nicholsi,Blackeye Goby,2009,2009-06-15,2.375,0.427,1.479,57,12,24,40,2009-08-17,131,1.8194,1.2601,0.21,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,14027,Alloclinus holderi,Island Kelpfish,2009,2009-06-15,0.125,0.0653,0.2261,3,12,24,40,2009-08-17,4,0.0556,0.1594,0.0266,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2002,Macrocystis pyrifera,Giant Kelp (Adult),2010,2010-07-12,1.1667,0.9987,3.4597,28,12,24,40,2010-08-13,32,0.4444,2.017,0.3362,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2002.5,Macrocystis pyrifera,Giant Kelp (Juvenile),2010,2010-07-12,4.5417,2.9743,10.3033,109,12,24,40,2010-08-13,129,1.7917,6.1787,1.0298,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2004,Eisenia arborea,Southern Sea Palm (Adult),2010,2010-07-12,0,0,0,0,12,24,40,2010-08-13,3,0.0417,0.1402,0.0234,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2004.5,Eisenia arborea,Southern Sea Palm (Juvenile),2010,2010-07-12,3.5,1.1902,4.1231,84,12,24,40,2010-08-13,126,1.75,3.0995,0.5166,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2005,Pterygophora californica,California Sea Palm (Adult),2010,2010-07-12,0.0833,0.0833,0.2887,2,12,24,40,2010-08-13,2,0.0278,0.1667,0.0278,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2005.5,Pterygophora californica,California Sea Palm (Juvenile),2010,2010-07-12,0,0,0,0,12,24,40,2010-08-13,0,0,0,0,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2006,Laminaria farlowii,Oar Weed (Adult),2010,2010-07-12,0,0,0,0,12,24,40,2010-08-13,0,0,0,0,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2006.5,Laminaria farlowii,Oar Weed (Juvenile),2010,2010-07-12,0,0,0,0,12,24,40,2010-08-13,0,0,0,0,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2016,Sargassum horneri,Devil Weed (Adult),2010,2010-07-12,0,0,0,0,12,24,40,2010-08-13,0,0,0,0,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2016.5,Sargassum horneri,Devil Weed (Juvenile),2010,2010-07-12,3.4167,2.2121,7.6629,82,12,24,40,2010-08-13,82,1.1389,4.596,0.766,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,9005,Cypraea spadicea,Chestnut Cowrie,2010,2010-07-12,0,0,0,0,12,24,40,2010-08-13,1,0.0139,0.0833,0.0139,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,9007,Megastraea undosa,Wavy Turban Snail,2010,2010-07-12,0.1667,0.094,0.3257,4,12,24,40,2010-08-13,12,0.1667,0.3162,0.0527,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,9008,Lithopoma gibberosa,Red Turban Snail,2010,2010-07-12,0,0,0,0,12,24,40,2010-08-13,0,0,0,0,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,9014,Tegula regina,Queen Tegula,2010,2010-07-12,0.0417,0.0417,0.1443,1,12,24,40,2010-08-13,4,0.0556,0.1594,0.0266,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,11001,Patiria miniata,Bat Star,2010,2010-07-12,0.5417,0.2644,0.916,13,12,24,40,2010-08-13,45,0.625,0.778,0.1297,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,11002,Pisaster giganteus,Giant-spined Sea Star,2010,2010-07-12,0.1667,0.0711,0.2462,4,12,24,40,2010-08-13,7,0.0972,0.2336,0.0389,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,11005,Strongylocentrotus franciscanus,Red Urchin,2010,2010-07-12,1.375,0.3321,1.1506,33,12,24,40,2010-08-13,183,2.5417,2.6332,0.4389,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,11006,Strongylocentrotus purpuratus,Purple Urchin,2010,2010-07-12,12.9583,1.9564,6.7772,311,12,24,40,2010-08-13,1492,20.7222,14.0384,2.3397,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,11007,Parastichopus parvimensis,Warty Sea Cucumber,2010,2010-07-12,1.4583,0.234,0.8107,35,12,24,40,2010-08-13,84,1.1667,0.7838,0.1306,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,11009,Centrostephanus coronatus,Coronado Urchin,2010,2010-07-12,0.1667,0.0711,0.2462,4,12,24,40,2010-08-13,14,0.1944,0.3641,0.0607,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,12002,Styela montereyensis,Stalked Tunicate,2010,2010-07-12,0,0,0,0,12,24,40,2010-08-13,0,0,0,0,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,14025,Lythrypnus dalli,Blue-banded Goby,2010,2010-07-12,0,0,0,0,12,24,40,2010-08-13,2,0.0278,0.1667,0.0278,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,14026,Coryphopterus nicholsi,Blackeye Goby,2010,2010-07-12,0.875,0.3146,1.0897,21,12,24,40,2010-08-13,47,0.6528,0.7912,0.1319,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,14027,Alloclinus holderi,Island Kelpfish,2010,2010-07-12,0,0,0,0,12,24,40,2010-08-13,1,0.0139,0.0833,0.0139,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2002,Macrocystis pyrifera,Giant Kelp (Adult),2011,2011-06-28,0.7083,0.179,0.6201,17,12,24,40,2011-08-05,17,0.2361,0.4853,0.0809,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2002.5,Macrocystis pyrifera,Giant Kelp (Juvenile),2011,2011-06-28,4.7917,1.4242,4.9335,115,12,24,40,2011-08-05,117,1.625,3.5824,0.5971,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2004,Eisenia arborea,Southern Sea Palm (Adult),2011,2011-06-28,1.2083,0.3716,1.2873000000000001,29,12,24,40,2011-08-05,32,0.4444,0.9394,0.1566,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2004.5,Eisenia arborea,Southern Sea Palm (Juvenile),2011,2011-06-28,2,0.7487,2.5937,48,12,24,40,2011-08-05,56,0.7778,1.8223,0.3037,36,72
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2005,Pterygophora californica,California Sea Palm (Adult),2011,2011-06-28,0,0,0,0,12,24,40,2011-08-05,0,0,0,0,36,72
